INFO:root:Current version: 1.0.0-18-ga8dc1cf

INFO:root:Device 'raspberrypi-dennis' starting experiment 'BaseExperiment' with timestamp '2016-10-07 14-06-41', running 100 times
INFO:root:Run configurations: {'setup_authsetup': 'once', 'register_keygen': 'once'}
INFO:root:Measure interval: 0.1
INFO:root:Authority descriptions: [{'name': 'AUTHORITY0', 'attributes': ['ONE@AUTHORITY0', 'TWO@AUTHORITY0', 'THREE@AUTHORITY0', 'FOUR@AUTHORITY0', 'FIVE@AUTHORITY0', 'SIX@AUTHORITY0', 'SEVEN@AUTHORITY0', 'EIGHT@AUTHORITY0', 'NINE@AUTHORITY0', 'TEN@AUTHORITY0']}, {'name': 'AUTHORITY1', 'attributes': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1', 'FIVE@AUTHORITY1', 'SIX@AUTHORITY1', 'SEVEN@AUTHORITY1', 'EIGHT@AUTHORITY1', 'NINE@AUTHORITY1', 'TEN@AUTHORITY1']}]
INFO:root:User descriptions: [{'gid': 'BOB', 'attributes': {'AUTHORITY1': [], 'AUTHORITY0': []}}, {'gid': 'DOCTOR', 'attributes': {'AUTHORITY1': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1', 'FIVE@AUTHORITY1', 'SIX@AUTHORITY1', 'SEVEN@AUTHORITY1', 'EIGHT@AUTHORITY1', 'NINE@AUTHORITY1', 'TEN@AUTHORITY1'], 'AUTHORITY0': ['ONE@AUTHORITY0', 'TWO@AUTHORITY0', 'THREE@AUTHORITY0', 'FOUR@AUTHORITY0', 'FIVE@AUTHORITY0', 'SIX@AUTHORITY0', 'SEVEN@AUTHORITY0', 'EIGHT@AUTHORITY0', 'NINE@AUTHORITY0', 'TEN@AUTHORITY0']}}]
INFO:root:File size: 10485760
INFO:root:Read policy: (ONE@AUTHORITY0 OR SIX@AUTHORITY1) AND (TWO@AUTHORITY0 OR SEVEN@AUTHORITY1) AND (THREE@AUTHORITY0 OR EIGHT@AUTHORITY1)
INFO:root:Write policy: (ONE@AUTHORITY0 OR SIX@AUTHORITY1) AND (TWO@AUTHORITY0 OR SEVEN@AUTHORITY1) AND (THREE@AUTHORITY0 OR EIGHT@AUTHORITY1)
INFO:root:Cases: [ExperimentCase[name=base, arguments=None]]
INFO:root:Measurements: [<MeasurementType.timings: 1>, <MeasurementType.cpu: 4>, <MeasurementType.memory: 3>]
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 70/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 71/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 71/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 71/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 72/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 72/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 72/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 73/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 73/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 73/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 74/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 74/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 74/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 75/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 75/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 75/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 76/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 76/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 76/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 77/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 77/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 77/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 78/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 78/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 78/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 79/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 79/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 79/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 80/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 80/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 80/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 81/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 81/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 81/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 82/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 82/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 82/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 83/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 83/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 83/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 84/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 84/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 84/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 85/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 85/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 85/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 86/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 86/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 86/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 87/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 87/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 87/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 88/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 88/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 88/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 89/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 89/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 89/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 90/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 90/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 90/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 91/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 91/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 91/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 92/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 92/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 92/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 93/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 93/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 93/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 94/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 94/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 94/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 95/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 95/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 95/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 96/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 96/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 96/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 97/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 97/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 97/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 98/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 98/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 98/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 99/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 99/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 99/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 100/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 100/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 100/100, case base, measurement MeasurementType.memory
INFO:root:Device 'raspberrypi-dennis' finished experiment 'BaseExperiment' with timestamp '2016-10-07 14-06-41', current time: 2016-10-07 19-26-47
